observed_on,latitude,longitude,positional_accuracy,species_guess,scientific_name,taxon_id,taxon_genus_name,taxon_species_name
5/11/2019,32.2781873,-111.0235789,384,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
5/12/2019,32.24298667,-111.1666717,5,Violet-clouded Skipper,Lerodea arabus,223527,Lerodea,Lerodea arabus
5/12/2019,32.24308833,-111.16665,10,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
5/13/2019,32.21108966,-110.8374581,10,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
5/13/2019,32.23021684,-110.9134302,65,Black Swallowtail,Papilio polyxenes,58523,Papilio,Papilio polyxenes
5/13/2019,32.21107589,-110.8375078,10,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
5/13/2019,32.24294167,-111.1665722,5,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
5/13/2019,32.33495911,-111.0829357,78,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
5/14/2019,32.23487473,-110.8260117,,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
5/15/2019,32.24388833,-111.1655667,5,Gulf Fritillary,Agraulis vanillae,49150,Agraulis,Agraulis vanillae
5/15/2019,32.2328814,-110.9003226,202,Asterocampa celtis antonia,Asterocampa celtis antonia,234513,Asterocampa,Asterocampa celtis
5/15/2019,32.2328814,-110.9003226,202,Lupine Blue,Icaricia lupini,117360,Icaricia,Icaricia lupini
5/16/2019,32.2438295,-111.1676963,5,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
5/17/2019,32.17166519,-110.9786148,,Black Swallowtail,Papilio polyxenes,58523,Papilio,Papilio polyxenes
5/17/2019,32.2940813,-110.8355364,31,Common Buckeye,Junonia coenia,48505,Junonia,Junonia coenia
5/18/2019,32.22386667,-110.7674633,5,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
5/18/2019,32.2622046,-111.0310704,53,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
5/19/2019,32.309295,-110.8183283,,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
5/20/2019,32.26199593,-111.031049,28,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
5/21/2019,32.21098732,-110.8375285,5,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
5/21/2019,32.26359167,-111.0291083,,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
5/22/2019,32.31632392,-110.8490879,19,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
5/23/2019,32.32277916,-110.8716546,6,Ceraunus Blue,Hemiargus ceraunus,69940,Hemiargus,Hemiargus ceraunus
5/23/2019,32.32277463,-110.8717861,4,Reakirt's Blue,Echinargus isola,118914,Echinargus,Echinargus isola
5/23/2019,32.32282336,-110.8718357,4,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
5/23/2019,32.22133511,-111.1061381,149,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
5/24/2019,32.30973095,-110.8110272,61,American Snout,Libytheana carinenta,58561,Libytheana,Libytheana carinenta
5/24/2019,32.31441181,-110.810854,61,Ceraunus Blue,Hemiargus ceraunus,69940,Hemiargus,Hemiargus ceraunus
5/24/2019,32.31235629,-110.8106287,31,Common Buckeye,Junonia coenia,48505,Junonia,Junonia coenia
5/24/2019,32.31399332,-110.8120468,15,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
5/24/2019,32.31230169,-110.8106019,11,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
5/24/2019,32.31057725,-110.8123793,15,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
5/24/2019,32.3110188,-110.8122023,31,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
5/24/2019,32.31145644,-110.8104929,61,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
5/24/2019,32.31417666,-110.8122997,61,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
5/24/2019,32.30999171,-110.810928,61,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
5/25/2019,32.23014708,-110.913344,32,Black Swallowtail,Papilio polyxenes,58523,Papilio,Papilio polyxenes
5/25/2019,32.243345,-111.167405,10,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
5/25/2019,32.27875875,-111.0215844,45,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
5/26/2019,32.24396686,-111.1679494,11,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
5/27/2019,32.21551092,-110.7257716,505,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
5/28/2019,32.21606735,-110.7219887,133,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
5/28/2019,32.21606735,-110.7219887,133,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
5/30/2019,32.23249817,-110.973053,,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
5/30/2019,32.24297833,-111.1659,5,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
5/31/2019,32.24309187,-111.167264,224,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
5/31/2019,32.2426563,-111.1667061,220,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
5/31/2019,32.24291038,-111.1673284,285,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
5/31/2019,32.24218443,-111.1667061,107,Reakirt's Blue,Echinargus isola,118914,Echinargus,Echinargus isola
5/31/2019,32.24218443,-111.1675644,208,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
5/31/2019,32.24197112,-111.1670065,206,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
5/31/2019,32.24334595,-111.1677361,214,Southern Dogface,Zerene cesonia,129362,Zerene,Zerene cesonia
6/1/2019,32.18253397,-110.7233144,248,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
6/2/2019,32.28220764,-110.7334767,15,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
6/2/2019,32.28136891,-110.7296852,153,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
6/2/2019,32.28163893,-110.7310155,25,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
6/3/2019,32.21110936,-110.8376906,10,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
6/3/2019,32.24223667,-111.1672583,5,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
6/4/2019,32.24302833,-111.1664888,8,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
6/5/2019,32.22427405,-110.9743899,7,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
6/5/2019,32.22899167,-110.9269117,33,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
6/7/2019,32.23285291,-110.9003444,24,,Polygonia interrogationis,58579,Polygonia,Polygonia interrogationis
6/8/2019,32.24815021,-110.9092912,45,Cabbage White,Pieris rapae,55626,Pieris,Pieris rapae
6/8/2019,32.2484699,-110.9090747,49,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
6/9/2019,32.24391167,-111.1654667,10,Violet-clouded Skipper,Lerodea arabus,223527,Lerodea,Lerodea arabus
6/10/2019,32.26648859,-110.9306481,10,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
6/10/2019,32.24256897,-111.1669769,,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
6/10/2019,32.24344635,-111.1675034,,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
6/10/2019,32.24394667,-111.1654195,5,Eufala Skipper,Lerodea eufala,59195,Lerodea,Lerodea eufala
6/10/2019,32.27392254,-111.2033449,202,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
6/10/2019,32.27608148,-111.2019931,163,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
6/10/2019,32.24270823,-111.1677473,4,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
6/10/2019,32.24326083,-111.1675106,24,Gulf Fritillary,Agraulis vanillae,49150,Agraulis,Agraulis vanillae
6/10/2019,32.24326083,-111.1675106,24,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
6/12/2019,32.12390385,-110.8846164,19,Leda Ministreak,Ministrymon leda,225163,Ministrymon,Ministrymon leda
6/13/2019,32.24260833,-111.167105,5,Leda Ministreak,Ministrymon leda,225163,Ministrymon,Ministrymon leda
6/14/2019,32.24288559,-111.1684265,,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
6/15/2019,32.24276352,-111.1676941,,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
6/15/2019,32.24322581,-111.1688584,8,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
6/16/2019,32.24332833,-111.166375,5,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
6/19/2019,32.30784667,-110.9158033,,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
6/21/2019,32.21962389,-110.9480219,88,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
6/22/2019,32.26138568,-110.8724559,7,Great Purple Hairstreak,Atlides halesus,59128,Atlides,Atlides halesus
6/28/2019,32.23284828,-110.9003941,26,Violet-clouded Skipper,Lerodea arabus,223527,Lerodea,Lerodea arabus
6/29/2019,32.12357062,-110.8851637,19,Ceraunus Blue,Hemiargus ceraunus,69940,Hemiargus,Hemiargus ceraunus
7/3/2019,32.24255,-111.1668573,19,Black Swallowtail,Papilio polyxenes,58523,Papilio,Papilio polyxenes
7/6/2019,32.2427643,-111.1665002,65,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
7/7/2019,32.28571672,-110.9476596,19,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
7/11/2019,32.23151167,-110.9669883,8,Fatal Metalmark,Calephelis nemesis,129363,Calephelis,Calephelis nemesis
7/12/2019,32.23280345,-110.9003289,71,,Euptoieta claudia,68244,Euptoieta,Euptoieta claudia
7/15/2019,32.2983249,-110.8266858,24,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
7/17/2019,32.24254116,-111.1668925,10,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
7/17/2019,32.2788673,-111.0223157,239,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
7/18/2019,32.29829284,-110.8262877,4,Ceraunus Blue,Hemiargus ceraunus,69940,Hemiargus,Hemiargus ceraunus
7/18/2019,32.29403954,-110.8379671,8,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
7/19/2019,32.24238601,-111.1668575,10,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
7/19/2019,32.24239226,-111.1668573,10,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
7/21/2019,32.28524429,-110.8503703,31,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
7/22/2019,32.2328516,-110.900387,10,,Echinargus isola,118914,Echinargus,Echinargus isola
7/25/2019,32.2558379,-110.729466,14,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
7/25/2019,32.22240833,-110.8242722,10,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
7/25/2019,32.24840025,-110.9088889,4,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
7/25/2019,32.217225,-110.7264783,5,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
7/25/2019,32.24831591,-110.9091396,15,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
7/25/2019,32.24837036,-110.9090859,15,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
7/25/2019,32.248523,-110.908785,57,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
7/26/2019,32.20383724,-110.7301163,199,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
7/26/2019,32.25715986,-110.7338942,31,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
7/27/2019,32.33798715,-110.9787665,5,Southern Dogface,Zerene cesonia,129362,Zerene,Zerene cesonia
7/27/2019,32.255766,-110.733211,173,Acacia Skipper,Cogia hippalus,142636,Cogia,Cogia hippalus
7/28/2019,32.29380294,-110.8382971,15,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
7/28/2019,32.24293031,-111.1680658,229,Southern Dogface,Zerene cesonia,129362,Zerene,Zerene cesonia
7/28/2019,32.24293031,-111.1680658,229,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
7/28/2019,32.24293031,-111.1680658,229,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
7/28/2019,32.24293031,-111.1680658,229,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
7/28/2019,32.24293031,-111.1680658,229,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
7/28/2019,32.24300203,-111.1679094,128,Fatal Metalmark,Calephelis nemesis,129363,Calephelis,Calephelis nemesis
7/28/2019,32.24300203,-111.1679094,128,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
7/28/2019,32.24300203,-111.1679094,128,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
7/28/2019,32.24327182,-111.1676114,79,Variegated Fritillary,Euptoieta claudia,68244,Euptoieta,Euptoieta claudia
7/31/2019,32.24220113,-110.7977716,926,Gulf Fritillary,Agraulis vanillae,49150,Agraulis,Agraulis vanillae
7/31/2019,32.22224585,-110.8244625,58,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
7/31/2019,32.22224585,-110.8244625,58,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
7/31/2019,32.21416167,-111.0485083,5,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
8/1/2019,32.21529667,-111.0489667,5,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
8/1/2019,32.2423907,-110.7981902,1099,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
8/2/2019,32.2484075,-110.9089123,61,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
8/2/2019,32.2484075,-110.9089123,61,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
8/2/2019,32.24830698,-110.9082626,61,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
8/2/2019,32.2482505,-110.9083114,47,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
8/2/2019,32.2482505,-110.9083114,47,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
8/2/2019,32.2482505,-110.9083114,47,Orange Skipperling,Copaeodes aurantiaca,129415,Copaeodes,Copaeodes aurantiaca
8/2/2019,32.2482505,-110.9083114,47,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
8/3/2019,32.2788038,-111.0218007,121,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
8/4/2019,32.24829452,-110.9085971,34,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
8/4/2019,32.24829452,-110.9085971,34,Leda Ministreak,Ministrymon leda,225163,Ministrymon,Ministrymon leda
8/4/2019,32.24851456,-110.9078515,67,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
8/4/2019,32.24851456,-110.9078515,67,Ceraunus Blue,Hemiargus ceraunus,69940,Hemiargus,Hemiargus ceraunus
8/4/2019,32.18048784,-111.0096163,8,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
8/5/2019,32.29543448,-110.9792825,24,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
8/7/2019,32.1210945,-110.9372717,5,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
8/7/2019,32.28152167,-110.7277733,,Orange Sulphur,Colias eurytheme,58532,Colias,Colias eurytheme
8/7/2019,32.12096873,-110.9372159,89,Dorantes Longtail,Urbanus dorantes,51311,Urbanus,Urbanus dorantes
8/7/2019,32.12096873,-110.9372159,89,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
8/7/2019,32.12096873,-110.9372159,89,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
8/7/2019,32.12096873,-110.9372159,89,Orange Sulphur,Colias eurytheme,58532,Colias,Colias eurytheme
8/7/2019,32.20734289,-110.9885108,206,Ceraunus Blue,Hemiargus ceraunus,69940,Hemiargus,Hemiargus ceraunus
8/8/2019,32.31012721,-110.8225781,106,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
8/9/2019,32.27886952,-111.0223174,8,Western Pygmy-Blue,Brephidium exilis,53843,Brephidium,Brephidium exilis
8/11/2019,32.2786296,-111.0272855,75,Western Pygmy-Blue,Brephidium exilis,53843,Brephidium,Brephidium exilis
8/11/2019,32.27927887,-111.0217162,43,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
8/11/2019,32.27927887,-111.0217162,43,Western Pygmy-Blue,Brephidium exilis,53843,Brephidium,Brephidium exilis
8/11/2019,32.11957309,-110.9700356,2,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
8/11/2019,32.27926202,-111.0208453,50,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
8/16/2019,32.11379179,-110.9607657,5,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
8/16/2019,32.11379378,-110.960755,5,Cloudless Sulphur,Phoebis sennae,48550,Phoebis,Phoebis sennae
8/16/2019,32.17501333,-110.8189783,6,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
8/16/2019,32.20950333,-110.971245,10,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
8/17/2019,32.29275061,-111.0262356,1465,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
8/17/2019,32.22180722,-110.9824782,2,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
8/18/2019,32.2328814,-110.9003226,202,Orange Sulphur,Colias eurytheme,58532,Colias,Colias eurytheme
8/18/2019,32.27925114,-111.0216669,39,Ceraunus Blue,Hemiargus ceraunus,69940,Hemiargus,Hemiargus ceraunus
8/18/2019,32.27925114,-111.0216669,39,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
8/18/2019,32.27925114,-111.0216669,39,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
8/19/2019,32.24074989,-110.7257381,257,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
8/19/2019,32.22571667,-110.9325867,5,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
8/20/2019,32.24405333,-111.1653583,5,Dark Buckeye,Junonia nigrosuffusa,1021511,Junonia,Junonia nigrosuffusa
8/21/2019,32.2483943,-110.9090808,45,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
8/21/2019,32.2483943,-110.9090808,45,Cloudless Sulphur,Phoebis sennae,48550,Phoebis,Phoebis sennae
8/21/2019,32.2483943,-110.9090808,45,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
8/21/2019,32.24841176,-110.908054,28,Ceraunus Blue,Hemiargus ceraunus,69940,Hemiargus,Hemiargus ceraunus
8/21/2019,32.24841176,-110.908054,28,Gulf Fritillary,Agraulis vanillae,49150,Agraulis,Agraulis vanillae
8/21/2019,32.2481042,-110.9089785,24,Papilio pallas bajaensis,Papilio pallas bajaensis,509643,Papilio,Papilio pallas
8/21/2019,32.24123525,-110.7964886,962,Gulf Fritillary,Agraulis vanillae,49150,Agraulis,Agraulis vanillae
8/21/2019,32.11957788,-110.9736938,2,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
8/21/2019,32.243125,-111.169005,5,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
8/24/2019,32.22410725,-110.8472653,46,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
8/24/2019,32.29390208,-110.8383797,31,Cloudless Sulphur,Phoebis sennae,48550,Phoebis,Phoebis sennae
8/25/2019,32.26974167,-110.8448717,5,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
8/26/2019,32.23043833,-110.9504783,8,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
8/27/2019,32.27971667,-111.0278717,,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
8/27/2019,32.288085,-111.03123,,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
8/27/2019,32.28920333,-111.0344517,,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
8/27/2019,32.28920333,-111.0344517,,Orange Skipperling,Copaeodes aurantiaca,129415,Copaeodes,Copaeodes aurantiaca
8/29/2019,32.24269167,-111.1687383,30,Fatal Metalmark,Calephelis nemesis,129363,Calephelis,Calephelis nemesis
8/29/2019,32.27839444,-110.9507222,,Orange Sulphur,Colias eurytheme,58532,Colias,Colias eurytheme
8/30/2019,32.20367517,-110.709873,24,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
